Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
mortality prediction for patients with acute respiratory distress syndrome based on machine learning: a population-based study,XX,05,2021,Annals of translational medicine,9,9,2305-5839,Bingsheng,Huang,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Dong,Liang,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Rushi,Zou,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Xiaxia,Yu,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Guo,Dan,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Haofan,Huang,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Heng,Liu,"Medical Imaging Center of Guizhou Province, Department of Radiology, The Affiliated Hospital of Zunyi Medical University, Zunyi, China.",Yong,Liu,"Department of Intensive Care Unit, Shenzhen Hospital, Southern Medical University, Shenzhen, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parallel processing of ecg and blood pressure waveforms for detection of acute hypotensive episodes: a simulation study using a risk scoring model,XX,XX,2010,Computer methods in biomechanics and biomedical engineering,13,2,1476-8259,A,Ghaffari,"Department of Mechanical Engineering, K.N. Toosi University of Technology, No. 15, Pardis Street, Mollasadra Avenue, Vanak Sq, PO Box 19395-1999, Tehran, Iran.",M R,Homaeinezhad,,M,Atarod,,M,Akraminia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
five novel clinical phenotypes for critically ill patients with mechanical ventilation in intensive care units: a retrospective and multi database study,10,12,2020,Respiratory research,21,1,1465-993X,Longxiang,Su,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China.",Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, 310016, People's Republic of China.",Fanglan,Zheng,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Pan,Pan,"College of Pulmonary and Critical Care Medicine, Chinese PLA General Hospital, Beijing, 100091, People's Republic of China.",Na,Hong,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Chun,Liu,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Jie,He,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Weiguo,Zhu,"Information Management Center, Peking Union Medical College Hospital, Peking Union Medical College and Chinese Academy of Medical Sciences, Beijing, 100730, People's Republic of China.",Yun,Long,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China. ly_icu@aliyun.com.",Dawei,Liu,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China. dwliu98@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the red blood cell distribution width-albumin ratio: a promising predictor of mortality in stroke patients,22,07,2021,International journal of general medicine,14,,1178-7074,Na,Zhao,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",WanHua,Hu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Zhimin,Wu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Xujie,Wu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Wei,Li,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Yiru,Wang,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Han,Zhao,"Department of Neurology, Wenzhou Hospital of Integrated Traditional Chinese and Western Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the incidence and outcome of severe hyperlactatemia in critically ill patients,15,05,2020,Internal and emergency medicine,16,1,1970-9366,Amin,Gharipour,"Business School, Griffith University, Gold Coast Campus, Australia.",Rouzbeh,Razavi,"Department of Management and Information Systems, Kent State University, Kent, OH, USA.",Mojgan,Gharipour,"Isfahan Cardiovascular Research Center, Cardiovascular Research Institute, Isfahan University of Medical Sciences, Esfahan, Iran. gharipour@crc.mui.ac.ir.",Reza,Modarres,"School of Medical Sciences, Griffith University, Gold Coast Campus, Australia.",Pouya,Nezafati,"Mashhad University of Medical Sciences, Mashhad, Iran.",Nooshin,Mirkheshti,"Internal Medicine Department, MedStar Health, Baltimore, MD, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
system for measuring oxygen consumption rates of mammalian cells in static culture under hypoxic conditions,27,11,2015,Biotechnology progress,32,1,1520-6033,Yuki,Kagawa,"Inst. for Nanoscience and Nanotechnology, Waseda University, 2-2 Wakamatsu-Cho, Shinjuku, Tokyo, 162-8480, Japan.",Hirotaka,Miyahara,"Dept. of Life Science and Medical Bioscience, Waseda University, 2-2 Wakamatsu-Cho, Shinjuku, Tokyo, 162-8480, Japan.",Yuri,Ota,"Dept. of Life Science and Medical Bioscience, Waseda University, 2-2 Wakamatsu-Cho, Shinjuku, Tokyo, 162-8480, Japan.",Satoshi,Tsuneda,"Inst. for Nanoscience and Nanotechnology, Waseda University, 2-2 Wakamatsu-Cho, Shinjuku, Tokyo, 162-8480, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radical-scavenging activity and antioxidative effects of olive leaf components oleuropein and hydroxytyrosol in comparison with homovanillic alcohol,XX,XX,2015,Journal of oleo science,64,7,1347-3352,Aya,Umeno,"Health Research Institute, National Institute of Advanced Industrial Science and Technology (AIST).",Mizuki,Takashima,,Kazutoshi,Murotomi,,Yoshihiro,Nakajima,,Taisuke,Koike,,Toshiki,Matsuo,,Yasukazu,Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a method for the graphical modeling of relative temporal constraints,17,10,2019,Journal of biomedical informatics,100,,1532-0480,Sebastian,Mate,"Medical Centre for Information and Communication Technology, Universitätsklinikum Erlangen, Erlangen, Germany. Electronic address: sebastian.mate@uk-erlangen.de.",Thomas,Bürkle,"Bern University of Applied Sciences, Biel, Switzerland.",Lorenz A,Kapsner,"Medical Centre for Information and Communication Technology, Universitätsklinikum Erlangen, Erlangen, Germany.",Dennis,Toddenroth,"Chair of Medical Informatics, Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU), Erlangen, Germany.",Marvin O,Kampf,"Medical Centre for Information and Communication Technology, Universitätsklinikum Erlangen, Erlangen, Germany.",Martin,Sedlmayr,"Institute for Medical Informatics and Biometry, Carl Gustav Carus Faculty of Medicine, Technische Universität Dresden, Dresden, Germany.",Ixchel,Castellanos,"Department of Anesthesiology, Universitätsklinikum Erlangen, Erlangen, Germany.",Hans-Ulrich,Prokosch,"Medical Centre for Information and Communication Technology, Universitätsklinikum Erlangen, Erlangen, Germany; Chair of Medical Informatics, Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU), Erlangen, Germany.",Stefan,Kraus,"Chair of Medical Informatics, Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU), Erlangen, Germany.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a machine learning-based algorithm for the prediction of intensive care unit delirium (pride): retrospective study,26,07,2021,JMIR medical informatics,9,7,2291-9694,Sujeong,Hur,"Department of Patient Experience Management Part, Samsung Medical Center, Seoul, Republic of Korea.",Ryoung-Eun,Ko,"Department of Critical Care Medicine and Medicine, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Republic of Korea.",Junsang,Yoo,"Department of Nursing, College of Nursing, Sahmyook University, Seoul, Republic of Korea.",Juhyung,Ha,"Department of Computer Science, Indiana University, Bloomington, IN, United States.",Won Chul,Cha,"Department of Digital Health, SAIHST, Sungkyunkwan University, Seoul, Republic of Korea.",Chi Ryang,Chung,"Department of Critical Care Medicine and Medicine, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Republic of Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the critical care data exchange format: a proposed flexible data standard for combining clinical and high-frequency physiologic data in critical care,29,06,2021,Physiological measurement,42,6,1361-6579,Philip,Laird,"Department of Medicine, Queen's University, Kingston, ON, Canada.",Anthony,Wertz,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",Gus,Welter,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",David,Maslove,"Department of Medicine, Queen's University, Kingston, ON, Canada.",Alexander,Hamilton,"Department of Critical Care Medicine, Queen's University, Kingston, ON, Canada.",Joo,Heung Yoon,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",Douglas E,Lake,"Department of Pediatrics, University of Virginia, Charlottesville, VA, United States of America.",Amanda E,Zimmet,"Department of Internal Medicine, Cardiovascular Division, University of Virginia, Charlottesville, VA, United States of America.",Ryan,Bobko,"Center for Advanced Medical Analytics, University of Virginia, Charlottesville, VA, United States of America.",J,Randall Moorman,"Department of Internal Medicine, Cardiovascular Division, University of Virginia, Charlottesville, VA, United States of America.",Michael R,Pinsky,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",Artur,Dubrawski,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",Gilles,Clermont,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structuring clinical text with ai: old versus new natural language processing techniques evaluated on eight common cardiovascular diseases,17,06,2021,"Patterns (New York, N.Y.)",2,7,2666-3899,Xianghao,Zhan,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",Marie,Humbert-Droz,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",Pritam,Mukherjee,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",Olivier,Gevaert,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comparison of approaches for prediction of renal replacement therapy-free survival in patients with acute kidney injury,25,02,2021,Blood purification,50,4-5,1421-9735,Pattharawin,Pattharanitima,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Akhil,Vaid,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Suraj K,Jaladanki,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Ishan,Paranjpe,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Ross,O'Hagan,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Kinsuk,Chauhan,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Tielman T,Van Vleck,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Aine,Duffy,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Kumardeep,Chaudhary,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Benjamin S,Glicksberg,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Javier A,Neyra,"Department of Internal Medicine, University of Kentucky College of Medicine, Lexington, Kentucky, USA.",Steven G,Coca,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Lili,Chan,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA, lili.chan@mountsinai.org.",Girish N,Nadkarni,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of a prognostic nomogram for myocardial infarction patients in intensive care units: a retrospective cohort study,17,12,2020,BMJ open,10,12,2044-6055,Qi,Guo,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Maoxiong,Wu,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Hongwei,Li,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Huijun,Ouyang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Runlu,Sun,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Junjie,Wang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Zhaoyu,Liu,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Jingfeng,Wang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Yuling,Zhang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China zzhangyuling@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predictive value of blood urea nitrogen to albumin ratio in long-term mortality in intensive care unit patients with acute myocardial infarction: a propensity score matching analysis,01,03,2022,International journal of general medicine,15,,1178-7074,Diming,Zhao,"Department of Cardiovascular Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Yilin,Liu,"Department of Ophthalmology, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Shanghao,Chen,"Department of Cardiovascular Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Zhenqiang,Xu,"Department of Cardiovascular Surgery, Shandong Provincial Hospital Affiliated to Shandong First Medical University, Jinan, Shandong, 250021, People's Republic of China.",Xiaomei,Yang,"Department of Anesthesiology, Shandong Provincial Hospital affiliated to Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Hechen,Shen,"Department of Cardiovascular Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Shijie,Zhang,"Department of Cardiovascular Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Yi,Li,"Department of Cardiovascular Surgery, Shandong Provincial Hospital, Cheeloo College of Medicine, Shandong University, Jinan, Shandong, 250021, People's Republic of China.",Haizhou,Zhang,"Department of Cardiovascular Surgery, Shandong Provincial Hospital Affiliated to Shandong First Medical University, Jinan, Shandong, 250021, People's Republic of China.",Chengwei,Zou,"Department of Cardiovascular Surgery, Shandong Provincial Hospital Affiliated to Shandong First Medical University, Jinan, Shandong, 250021, People's Republic of China.",Xiaochun,Ma,"Department of Cardiovascular Surgery, Shandong Provincial Hospital Affiliated to Shandong First Medical University, Jinan, Shandong, 250021, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prolonged dexmedetomidine infusion in critically ill adult patients: a retrospective analysis of a large clinical database multiparameter intelligent monitoring in intensive care iii,XX,08,2018,Annals of translational medicine,6,15,2305-5839,Yue,Zhao,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Huaqiang,Zhou,"Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou 510080, China.",Wulin,Tan,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Yiyan,Song,"Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou 510080, China.",Zeting,Qiu,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Si,Li,"Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou 510080, China.",Shaowei,Gao,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Wenqi,Huang,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a comprehensive way to access hospital death prediction model for acute mesenteric ischemia: a combination of traditional statistics and machine learning,25,02,2021,International journal of general medicine,14,,1178-7074,Wenhan,Wu,"Institute of Digestive Surgery of Sichuan University, Chengdu, 610041, Sichuan.",Zongguang,Zhou,"Institute of Digestive Surgery of Sichuan University, Chengdu, 610041, Sichuan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impact and predictive value of time-dependent acute physiology and chronic health evaluation ii score on death risk in patients with severe stroke: data analysis based on mimic-iii,XX,10,2021,Zhonghua wei zhong bing ji jiu yi xue,33,10,2095-4352,Yi,Cheng,"Department of Military Health Statistics, Department of Health Services, Naval Medical University, Shanghai 200433, China. Cheng Yi is working on the Health Team, Support Department, 94969 Army of PLA, Shanghai 200131, China. Corresponding author: Wu Cheng, Email: wucheng_wu@126.com.",Qi,Chen,,Shengyong,Wu,,Ronghui,Zhu,,Cheng,Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
