Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
association between red blood cell distribution width-to-albumin ratio and prognosis of patients with aortic aneurysms,01,10,2021,International journal of general medicine,14,,1178-7074,Jianyun,Long,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Xupin,Xie,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Dong,Xu,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Changpin,Huang,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Yongchang,Liu,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Xiaohu,Meng,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Xuchao,Cai,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",Xin,Fang,"Department of Vascular Surgery, Affiliated Hangzhou First People's Hospital, ZheJiang University School of Medicine, Hangzhou, Zhejiang, 310014, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mortality prediction for patients with acute respiratory distress syndrome based on machine learning: a population-based study,XX,05,2021,Annals of translational medicine,9,9,2305-5839,Bingsheng,Huang,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Dong,Liang,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Rushi,Zou,"Medical AI Lab, School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Xiaxia,Yu,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Guo,Dan,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Haofan,Huang,"School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China.",Heng,Liu,"Medical Imaging Center of Guizhou Province, Department of Radiology, The Affiliated Hospital of Zunyi Medical University, Zunyi, China.",Yong,Liu,"Department of Intensive Care Unit, Shenzhen Hospital, Southern Medical University, Shenzhen, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the red blood cell distribution width-albumin ratio: a promising predictor of mortality in stroke patients,22,07,2021,International journal of general medicine,14,,1178-7074,Na,Zhao,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",WanHua,Hu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Zhimin,Wu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Xujie,Wu,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Wei,Li,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Yiru,Wang,"Department of Neurology, Wenzhou Hospital of Traditional Chinese Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",Han,Zhao,"Department of Neurology, Wenzhou Hospital of Integrated Traditional Chinese and Western Medicine, Zhejiang, Wenzhou, 325000, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a machine learning-based algorithm for the prediction of intensive care unit delirium (pride): retrospective study,26,07,2021,JMIR medical informatics,9,7,2291-9694,Sujeong,Hur,"Department of Patient Experience Management Part, Samsung Medical Center, Seoul, Republic of Korea.",Ryoung-Eun,Ko,"Department of Critical Care Medicine and Medicine, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Republic of Korea.",Junsang,Yoo,"Department of Nursing, College of Nursing, Sahmyook University, Seoul, Republic of Korea.",Juhyung,Ha,"Department of Computer Science, Indiana University, Bloomington, IN, United States.",Won Chul,Cha,"Department of Digital Health, SAIHST, Sungkyunkwan University, Seoul, Republic of Korea.",Chi Ryang,Chung,"Department of Critical Care Medicine and Medicine, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Republic of Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the critical care data exchange format: a proposed flexible data standard for combining clinical and high-frequency physiologic data in critical care,29,06,2021,Physiological measurement,42,6,1361-6579,Philip,Laird,"Department of Medicine, Queen's University, Kingston, ON, Canada.",Anthony,Wertz,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",Gus,Welter,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",David,Maslove,"Department of Medicine, Queen's University, Kingston, ON, Canada.",Alexander,Hamilton,"Department of Critical Care Medicine, Queen's University, Kingston, ON, Canada.",Joo,Heung Yoon,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",Douglas E,Lake,"Department of Pediatrics, University of Virginia, Charlottesville, VA, United States of America.",Amanda E,Zimmet,"Department of Internal Medicine, Cardiovascular Division, University of Virginia, Charlottesville, VA, United States of America.",Ryan,Bobko,"Center for Advanced Medical Analytics, University of Virginia, Charlottesville, VA, United States of America.",J,Randall Moorman,"Department of Internal Medicine, Cardiovascular Division, University of Virginia, Charlottesville, VA, United States of America.",Michael R,Pinsky,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",Artur,Dubrawski,"Auton Lab, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States of America.",Gilles,Clermont,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structuring clinical text with ai: old versus new natural language processing techniques evaluated on eight common cardiovascular diseases,17,06,2021,"Patterns (New York, N.Y.)",2,7,2666-3899,Xianghao,Zhan,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",Marie,Humbert-Droz,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",Pritam,Mukherjee,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",Olivier,Gevaert,"Stanford Center for Biomedical Informatics Research (BMIR), Department of Medicine, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comparison of approaches for prediction of renal replacement therapy-free survival in patients with acute kidney injury,25,02,2021,Blood purification,50,4-5,1421-9735,Pattharawin,Pattharanitima,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Akhil,Vaid,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Suraj K,Jaladanki,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Ishan,Paranjpe,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Ross,O'Hagan,"Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Kinsuk,Chauhan,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Tielman T,Van Vleck,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Aine,Duffy,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Kumardeep,Chaudhary,"Department of Genetics and Genomic Sciences, Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Benjamin S,Glicksberg,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Javier A,Neyra,"Department of Internal Medicine, University of Kentucky College of Medicine, Lexington, Kentucky, USA.",Steven G,Coca,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",Lili,Chan,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA, lili.chan@mountsinai.org.",Girish N,Nadkarni,"Department of Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a comprehensive way to access hospital death prediction model for acute mesenteric ischemia: a combination of traditional statistics and machine learning,25,02,2021,International journal of general medicine,14,,1178-7074,Wenhan,Wu,"Institute of Digestive Surgery of Sichuan University, Chengdu, 610041, Sichuan.",Zongguang,Zhou,"Institute of Digestive Surgery of Sichuan University, Chengdu, 610041, Sichuan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impact and predictive value of time-dependent acute physiology and chronic health evaluation ii score on death risk in patients with severe stroke: data analysis based on mimic-iii,XX,10,2021,Zhonghua wei zhong bing ji jiu yi xue,33,10,2095-4352,Yi,Cheng,"Department of Military Health Statistics, Department of Health Services, Naval Medical University, Shanghai 200433, China. Cheng Yi is working on the Health Team, Support Department, 94969 Army of PLA, Shanghai 200131, China. Corresponding author: Wu Cheng, Email: wucheng_wu@126.com.",Qi,Chen,,Shengyong,Wu,,Ronghui,Zhu,,Cheng,Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"word embeddings trained on published case reports are lightweight, effective for clinical tasks, and free of protected health information",14,12,2021,Journal of biomedical informatics,125,,1532-0480,Zachary N,Flamholz,"Medical Scientist Training Program, Albert Einstein College of Medicine, Bronx, NY, USA. Electronic address: zachary.flamholz@einsteinmed.edu.",Andrew,Crane-Droesch,"Penn Medicine Predictive Healthcare, University of Pennsylvania Health System, Philadelphia, PA, USA; Palliative and Advanced Illness Research (PAIR) Center, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA.",Lyle H,Ungar,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, PA, USA; Institute for Biomedical Informatics, University of Pennsylvania, Philadelphia, PA, USA.",Gary E,Weissman,"Palliative and Advanced Illness Research (PAIR) Center, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA; Institute for Biomedical Informatics, University of Pennsylvania, Philadelphia, PA, USA; Leonard Davis Institute of Health Economics, University of Pennsylvania, Philadelphia, PA, USA; Pulmonary, Allergy, and Critical Care Division, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early-phase urine output and severe-stage progression of oliguric acute kidney injury in critical care,11,08,2021,Frontiers in medicine,8,,2296-858X,Haoquan,Huang,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",Xiaohui,Bai,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",Fengtao,Ji,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",Hui,Xu,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",Yanni,Fu,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",Minghui,Cao,"Department of Anesthesiology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guanghzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impact of sex on use of low tidal volume ventilation in invasively ventilated icu patients-a mediation analysis using two observational cohorts,14,07,2021,PloS one,16,7,1932-6203,Pien,Swart,"Department of Intensive Care, Amsterdam UMC, Amsterdam, The Netherlands.",Rodrigo Octavio,Deliberato,"Department of Critical Care Medicine, Hospital Israelita Albert Einstein, São Paulo, Brazil.",Alistair E W,Johnson,"Laboratory for Computational Physiology, Institute for Medical Engineering & Science, MIT, Cambridge, MA, United States of America.",Tom J,Pollard,"Laboratory for Computational Physiology, Institute for Medical Engineering & Science, MIT, Cambridge, MA, United States of America.",Lucas,Bulgarelli,"Laboratory for Computational Physiology, Institute for Medical Engineering & Science, MIT, Cambridge, MA, United States of America.",Paolo,Pelosi,"IRCCS San Martino Policlinico Hospital, Genoa, Italy.",Marcelo Gama,de Abreu,"Pulmonary Engineering Group, Department of Anaesthesiology and Intensive Care Medicine, University Hospital Carl Gustav Carus, Technical University Dresden, Dresden, Germany.",Marcus J,Schultz,"Department of Intensive Care, Amsterdam UMC, Amsterdam, The Netherlands.",Ary Serpa,Neto,"Department of Intensive Care, Amsterdam UMC, Amsterdam, The Netherlands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diuretic strategies in patients with resistance to loop-diuretics in the intensive care unit: a retrospective study from the mimic-iii database,20,07,2021,Journal of critical care,65,,1557-8615,Jean-Maxime,Côté,"Division of Nephrology, Centre hospitalier de l'Université de Montréal, Montréal, Canada; Centre de recherche du Centre hospitalier de l'Université de Montréal, Montréal, Canada; Clinical Research Centre, University College Dublin, Ireland. Electronic address: jean-maxime.cote@umontreal.ca.",Josée,Bouchard,"Division of Nephrology, Hôpital du Sacré-Cœur de Montréal, Montréal, Canada.",Patrick T,Murray,"Clinical Research Centre, University College Dublin, Ireland; School of medicine, Division of Nephrology, Mater Misericordiae University Hospital, Ireland.",William,Beaubien-Souligny,"Division of Nephrology, Centre hospitalier de l'Université de Montréal, Montréal, Canada; Centre de recherche du Centre hospitalier de l'Université de Montréal, Montréal, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between albumin infusion and outcomes in patients with acute kidney injury and septic shock,16,12,2021,Scientific reports,11,1,2045-2322,Chenglong,Ge,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China.",Qianyi,Peng,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China.",Wei,Chen,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China.",Wenchao,Li,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China.",Lina,Zhang,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China.",Yuhang,Ai,"Department of Critical Care Medicine, Xiangya Hospital, Central South University, Changsha, 410008, People's Republic of China. ayhicu1978@csu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
characteristics and clinical subtypes of cancer patients in the intensive care unit: a retrospective observational study for two large databases,XX,01,2021,Annals of translational medicine,9,1,2305-5839,Shaowei,Gao,"Department of Anesthesia, the First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Yaqing,Wang,"Department of Anesthesia, the First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Lu,Yang,"Department of Anesthesia, the First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Zhongxing,Wang,"Department of Anesthesia, the First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Wenqi,Huang,"Department of Anesthesia, the First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of a clinical prediction model for sleep disorders in the icu: a retrospective cohort study,16,04,2021,Frontiers in neuroscience,15,,1662-4548,Yun,Li,"The Third Central Clinical College of Tianjin Medical University, Tianjin, China.",Lina,Zhao,"Emergency Department, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Chenyi,Yang,"Department of Anesthesiology, The Third Central Hospital of Tianjin, The Third Central Clinical College of Tianjin Medical University, Nankai University Affinity the Third Central Hospital, Tianjin Key Laboratory of Extracorporeal Life Support for Critical Diseases, Artificial Cell Engineering Technology Research Center, Tianjin Institute of Hepatobiliary Disease, Tianjin, China.",Zhiqiang,Yu,"Department of Anesthesiology, Tianjin Central Hospital of Gynecology and Obstetrics, Tianjin Key Laboratory of Human Development and Reproductive Regulation, Tianjin, China.",Jiannan,Song,"Department of Anesthesiology, Chifeng Municipal Hospital, Chifeng Clinical Medical College of Inner Mongolia Medical University, Chifeng, China.",Qi,Zhou,"Department of Anesthesiology, Chifeng Municipal Hospital, Chifeng Clinical Medical College of Inner Mongolia Medical University, Chifeng, China.",Xizhe,Zhang,"Department of Anesthesiology, Chifeng Municipal Hospital, Chifeng Clinical Medical College of Inner Mongolia Medical University, Chifeng, China.",Jie,Gao,"The Third Central Clinical College of Tianjin Medical University, Tianjin, China.",Qiang,Wang,"The Third Central Clinical College of Tianjin Medical University, Tianjin, China.",Haiyun,Wang,"The Third Central Clinical College of Tianjin Medical University, Tianjin, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
