PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32731772","Red cell distribution width is correlated with all-cause mortality of patients in the coronary care unit","Peng Y, Guan X, Wang J, Ma J.","J Int Med Res. 2020 Jul;48(7):300060520941317. doi: 10.1177/0300060520941317.","Peng Y","J Int Med Res","2020","2020/08/01","PMC7401150","","10.1177/0300060520941317"
"32724799","Cloud Services for Patient Cohort Identification Using the Informatics for Integrating Biology and the Bedside Platform","Wagholikar KB, Joshi SV, Pai Vernekar VV, Ostrovsky Y, Desai SD, Magdum PB, Wakle SB, Jain S, Zagade A, Patel R, Murphy SN.","Biomed Res Int. 2020 Jul 7;2020:2851713. doi: 10.1155/2020/2851713. eCollection 2020.","Wagholikar KB","Biomed Res Int","2020","2020/07/30","PMC7366204","","10.1155/2020/2851713"
"32711469","Elevated serum iron level is a predictor of prognosis in ICU patients with acute kidney injury","Shu J, Hu Y, Yu X, Chen J, Xu W, Pan J.","BMC Nephrol. 2020 Jul 25;21(1):303. doi: 10.1186/s12882-020-01965-9.","Shu J","BMC Nephrol","2020","2020/07/27","PMC7382811","","10.1186/s12882-020-01965-9"
"32706670","Reinforcement Learning for Clinical Decision Support in Critical Care: Comprehensive Review","Liu S, See KC, Ngiam KY, Celi LA, Sun X, Feng M.","J Med Internet Res. 2020 Jul 20;22(7):e18477. doi: 10.2196/18477.","Liu S","J Med Internet Res","2020","2020/07/25","PMC7400046","","10.2196/18477"
"32699608","Pulmonary hypertension with adult respiratory distress syndrome: prevalence, clinical impact, and association with central venous pressure","Li DK, Mao JY, Long Y, Liu DW, Wang XT.","Pulm Circ. 2020 Jul 10;10(3):2045894020933087. doi: 10.1177/2045894020933087. eCollection 2020 Jul-Sep.","Li DK","Pulm Circ","2020","2020/07/24","PMC7357056","","10.1177/2045894020933087"
"32685596","Machine Learning for Precision Health Economics and Outcomes Research (P-HEOR): Conceptual Review of Applications and Next Steps","Chen Y, Chirikov VV, Marston XL, Yang J, Qiu H, Xie J, Sun N, Gu C, Dong P, Gao X.","J Health Econ Outcomes Res. 2020 May 12;7(1):35-42. doi: 10.36469/jheor.2020.12698. eCollection 2020.","Chen Y","J Health Econ Outcomes Res","2020","2020/07/21","PMC7299485","","10.36469/jheor.2020.12698"
"32673244","Real-World Integration of a Sepsis Deep Learning Technology Into Routine Clinical Care: Implementation Study","Sendak MP, Ratliff W, Sarro D, Alderton E, Futoma J, Gao M, Nichols M, Revoir M, Yashar F, Miller C, Kester K, Sandhu S, Corey K, Brajer N, Tan C, Lin A, Brown T, Engelbosch S, Anstrom K, Elish MC, Heller K, Donohoe R, Theiling J, Poon E, Balu S, Bedoya A, O'Brien C.","JMIR Med Inform. 2020 Jul 15;8(7):e15182. doi: 10.2196/15182.","Sendak MP","JMIR Med Inform","2020","2020/07/17","PMC7391165","","10.2196/15182"
"32673230","Exploring the Privacy-Preserving Properties of Word Embeddings: Algorithmic Validation Study","Abdalla M, Abdalla M, Hirst G, Rudzicz F.","J Med Internet Res. 2020 Jul 15;22(7):e18055. doi: 10.2196/18055.","Abdalla M","J Med Internet Res","2020","2020/07/17","PMC7391163","","10.2196/18055"
"32665010","Central venous pressure measurement is associated with improved outcomes in septic patients: an analysis of the MIMIC-III database","Chen H, Zhu Z, Zhao C, Guo Y, Chen D, Wei Y, Jin J.","Crit Care. 2020 Jul 14;24(1):433. doi: 10.1186/s13054-020-03109-9.","Chen H","Crit Care","2020","2020/07/16","PMC7358999","","10.1186/s13054-020-03109-9"
"32655721","Red Blood Cell Distribution Width, Neutrophil-to-Lymphocyte Ratio, and In-Hospital Mortality in Dyspneic Patients Admitted to the Emergency Department","Yan L, Hu ZD.","Dis Markers. 2020 Jun 18;2020:8839506. doi: 10.1155/2020/8839506. eCollection 2020.","Yan L","Dis Markers","2020","2020/07/14","PMC7321522","","10.1155/2020/8839506"
"32651401","Generalizable deep temporal models for predicting episodes of sudden hypotension in critically ill patients: a personalized approach","Chan B, Chen B, Sedghi A, Laird P, Maslove D, Mousavi P.","Sci Rep. 2020 Jul 10;10(1):11480. doi: 10.1038/s41598-020-67952-0.","Chan B","Sci Rep","2020","2020/07/12","PMC7351714","","10.1038/s41598-020-67952-0"
"32648582","Rethinking animal models of sepsis - working towards improved clinical translation whilst integrating the 3Rs","Nandi M, Jackson SK, Macrae D, Shankar-Hari M, Tremoleda JL, Lilley E.","Clin Sci (Lond). 2020 Jul 17;134(13):1715-1734. doi: 10.1042/CS20200679.","Nandi M","Clin Sci (Lond)","2020","2020/07/11","PMC7352061","","10.1042/CS20200679"
"32646412","Supervised-actor-critic reinforcement learning for intelligent mechanical ventilation and sedative dosing in intensive care units","Yu C, Ren G, Dong Y.","BMC Med Inform Decis Mak. 2020 Jul 9;20(Suppl 3):124. doi: 10.1186/s12911-020-1120-5.","Yu C","BMC Med Inform Decis Mak","2020","2020/07/11","PMC7344039","","10.1186/s12911-020-1120-5"
"32642088","The association between neutrophil-to-lymphocyte count ratio and mortality in septic patients: a retrospective analysis of the MIMIC-III database","Ye W, Chen X, Huang Y, Li Y, Xu Y, Liang Z, Wu D, Liu X, Li Y.","J Thorac Dis. 2020 May;12(5):1843-1855. doi: 10.21037/jtd-20-1169.","Ye W","J Thorac Dis","2020","2020/07/10","PMC7330395","","10.21037/jtd-20-1169"
"32641134","Sparse multi-output Gaussian processes for online medical time series prediction","Cheng LF, Dumitrascu B, Darnell G, Chivers C, Draugelis M, Li K, Engelhardt BE.","BMC Med Inform Decis Mak. 2020 Jul 8;20(1):152. doi: 10.1186/s12911-020-1069-4.","Cheng LF","BMC Med Inform Decis Mak","2020","2020/07/10","PMC7341595","","10.1186/s12911-020-1069-4"
"32638010","Piloting a model-to-data approach to enable predictive analytics in health care through patient mortality prediction","Bergquist T, Yan Y, Schaffter T, Yu T, Pejaver V, Hammarlund N, Prosser J, Guinney J, Mooney S.","J Am Med Inform Assoc. 2020 Jul 1;27(9):1393-1400. doi: 10.1093/jamia/ocaa083.","Bergquist T","J Am Med Inform Assoc","2020","2020/07/09","PMC7526463","","10.1093/jamia/ocaa083"
"32637121","Development of a nomogram to predict 30-day mortality of patients with sepsis-associated encephalopathy: a retrospective cohort study","Yang Y, Liang S, Geng J, Wang Q, Wang P, Cao Y, Li R, Gao G, Li L.","J Intensive Care. 2020 Jul 2;8:45. doi: 10.1186/s40560-020-00459-y. eCollection 2020.","Yang Y","J Intensive Care","2020","2020/07/09","PMC7331133","","10.1186/s40560-020-00459-y"
"32620945","Fold-stratified cross-validation for unbiased and privacy-preserving federated learning","Bey R, Goussault R, Grolleau F, Benchoufi M, Porcher R.","J Am Med Inform Assoc. 2020 Aug 1;27(8):1244-1251. doi: 10.1093/jamia/ocaa096.","Bey R","J Am Med Inform Assoc","2020","2020/07/05","PMC7647321","","10.1093/jamia/ocaa096"
"32617524","An awakening in medicine: the partnership of humanity and intelligent machines","Celi LA, Fine B, Stone DJ.","Lancet Digit Health. 2019 Oct;1(6):e255-e257. doi: 10.1016/s2589-7500(19)30127-x. Epub 2019 Sep 26.","Celi LA","Lancet Digit Health","2019","2020/07/04","PMC7331949","NIHMS1602311","10.1016/s2589-7500(19)30127-x"
"32614874","Benchmarking machine learning models on multi-centre eICU critical care dataset","Sheikhalishahi S, Balaraman V, Osmani V.","PLoS One. 2020 Jul 2;15(7):e0235424. doi: 10.1371/journal.pone.0235424. eCollection 2020.","Sheikhalishahi S","PLoS One","2020","2020/07/03","PMC7332047","","10.1371/journal.pone.0235424"
"32607491","Sensitivity of comorbidity network analysis","Brunson JC, Agresta TP, Laubenbacher RC.","JAMIA Open. 2019 Dec 31;3(1):94-103. doi: 10.1093/jamiaopen/ooz067. eCollection 2020 Apr.","Brunson JC","JAMIA Open","2019","2020/07/02","PMC7309234","","10.1093/jamiaopen/ooz067"
"32607484","Development of data dictionary for neonatal intensive care unit: advancement towards a better critical care unit","Singh H, Kaur R, Saluja S, Cho SJ, Kaur A, Pandey AK, Gupta S, Das R, Kumar P, Palma J, Yadav G, Sun Y.","JAMIA Open. 2019 Nov 25;3(1):21-30. doi: 10.1093/jamiaopen/ooz064. eCollection 2020 Apr.","Singh H","JAMIA Open","2019","2020/07/02","PMC7309238","","10.1093/jamiaopen/ooz064"
"32607483","Adapting and evaluating a deep learning language model for clinical why-question answering","Wen A, Elwazir MY, Moon S, Fan J.","JAMIA Open. 2020 Feb 4;3(1):16-20. doi: 10.1093/jamiaopen/ooz072. eCollection 2020 Apr.","Wen A","JAMIA Open","2020","2020/07/02","PMC7309262","","10.1093/jamiaopen/ooz072"
"32603804","Digital microbiology","Egli A, Schrenzel J, Greub G.","Clin Microbiol Infect. 2020 Oct;26(10):1324-1331. doi: 10.1016/j.cmi.2020.06.023. Epub 2020 Jun 27.","Egli A","Clin Microbiol Infect","2020","2020/07/01","PMC7320868","","10.1016/j.cmi.2020.06.023"
"32577628","Interpretable Predictions of Clinical Outcomes with An Attention-based Recurrent Neural Network","Sha Y, Wang MD.","ACM BCB. 2017 Aug;2017:233-240. doi: 10.1145/3107411.3107445.","Sha Y","ACM BCB","2017","2020/06/25","PMC7310714","NIHMS1595598","10.1145/3107411.3107445"
"32577534","""Yes, but will it work for my patients?"" Driving clinically relevant research with benchmark datasets","Panch T, Pollard TJ, Mattie H, Lindemer E, Keane PA, Celi LA.","NPJ Digit Med. 2020 Jun 19;3:87. doi: 10.1038/s41746-020-0295-6. eCollection 2020.","Panch T","NPJ Digit Med","2020","2020/06/25","PMC7305156","","10.1038/s41746-020-0295-6"
"32577412","Artificial intelligence and computer simulation models in critical illness","Lal A, Pinevich Y, Gajic O, Herasevich V, Pickering B.","World J Crit Care Med. 2020 Jun 5;9(2):13-19. doi: 10.5492/wjccm.v9.i2.13. eCollection 2020 Jun 5.","Lal A","World J Crit Care Med","2020","2020/06/25","PMC7298588","","10.5492/wjccm.v9.i2.13"
"32569327","FasTag: Automatic text classification of unstructured medical narratives","Venkataraman GR, Pineda AL, Bear Don't Walk Iv OJ, Zehnder AM, Ayyar S, Page RL, Bustamante CD, Rivas MA.","PLoS One. 2020 Jun 22;15(6):e0234647. doi: 10.1371/journal.pone.0234647. eCollection 2020.","Venkataraman GR","PLoS One","2020","2020/06/23","PMC7307763","","10.1371/journal.pone.0234647"
"32568089","Toward Optimal Heparin Dosing by Comparing Multiple Machine Learning Methods: Retrospective Study","Su L, Liu C, Li D, He J, Zheng F, Jiang H, Wang H, Gong M, Hong N, Zhu W, Long Y.","JMIR Med Inform. 2020 Jun 22;8(6):e17648. doi: 10.2196/17648.","Su L","JMIR Med Inform","2020","2020/06/23","PMC7338927","","10.2196/17648"
"32548622","Dr. Agent: Clinical predictive model via mimicked second opinions","Gao J, Xiao C, Glass LM, Sun J.","J Am Med Inform Assoc. 2020 Jul 1;27(7):1084-1091. doi: 10.1093/jamia/ocaa074.","Gao J","J Am Med Inform Assoc","2020","2020/06/18","PMC7647368","","10.1093/jamia/ocaa074"
"32540468","Long-Term Prognosis of Older Adults Who Survive Emergency Mechanical Ventilation","Ouchi K, Lo Bello J, Moseley E, Lindvall C.","J Pain Symptom Manage. 2020 Nov;60(5):1019-1026. doi: 10.1016/j.jpainsymman.2020.06.004. Epub 2020 Jun 12.","Ouchi K","J Pain Symptom Manage","2020","2020/06/17","PMC8164382","NIHMS1698844","10.1016/j.jpainsymman.2020.06.004"
"32520977","The weekend effect for stroke patients admitted to intensive care: A retrospective cohort analysis","Mitchell WG, Pande R, Robinson TE, Jones GD, Hou I, Celi LA.","PLoS One. 2020 Jun 10;15(6):e0234521. doi: 10.1371/journal.pone.0234521. eCollection 2020.","Mitchell WG","PLoS One","2020","2020/06/11","PMC7286488","","10.1371/journal.pone.0234521"
"32490377","Phenotype Inference with Semi-Supervised Mixed Membership Models","Rodriguez VA, Perotte A.","Proc Mach Learn Res. 2019 Aug;106:304-324.","Rodriguez VA","Proc Mach Learn Res","2019","2020/06/04","PMC7266114","NIHMS1588266",""
"32485082","Angiotensin-converting enzyme inhibitors and angiotensin II receptor blockers are not associated with severe COVID-19 infection in a multi-site UK acute hospital trust","Bean DM, Kraljevic Z, Searle T, Bendayan R, Kevin O, Pickles A, Folarin A, Roguski L, Noor K, Shek A, Zakeri R, Shah AM, Teo JTH, Dobson RJB.","Eur J Heart Fail. 2020 Jun;22(6):967-974. doi: 10.1002/ejhf.1924. Epub 2020 Jul 7.","Bean DM","Eur J Heart Fail","2020","2020/06/03","PMC7301045","","10.1002/ejhf.1924"
"32483518","Progress Indication for Deep Learning Model Training: A Feasibility Demonstration","Dong Q, Luo G.","IEEE Access. 2020;8:79811-79843. doi: 10.1109/ACCESS.2020.2989684. Epub 2020 Apr 22.","Dong Q","IEEE Access","2020","2020/06/03","PMC7263346","NIHMS1591412","10.1109/ACCESS.2020.2989684"
"32477687","Can Neo4j Replace PostgreSQL in Healthcare?","Stothers JAM, Nguyen A.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:646-653. eCollection 2020.","Stothers JAM","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233060","",""
"32477686","Interpretable Batch IRL to Extract Clinician Goals in ICU Hypotension Management","Srinivasan S, Doshi-Velez F.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:636-645. eCollection 2020.","Srinivasan S","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233064","",""
"32477682","Patient Representation Transfer Learning from Clinical Notes based on Hierarchical Attention Network","Si Y, Roberts K.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:597-606. eCollection 2020.","Si Y","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233035","",""
"32477657","Predicting Clinical Outcomes with Patient Stratification via Deep Mixture Neural Networks","Li X, Zhu D, Levy P.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:367-376. eCollection 2020.","Li X","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233047","",""
"32477646","BERT-based Ranking for Biomedical Entity Normalization","Ji Z, Wei Q, Xu H.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:269-277. eCollection 2020.","Ji Z","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233044","",""
"32477637","Identifying Distinct, Effective Treatments for Acute Hypotension with SODA-RL: Safely Optimized Diverse Accurate Reinforcement Learning","Futoma J, Masood MA, Doshi-Velez F.","AMIA Jt Summits Transl Sci Proc. 2020 May 30;2020:181-190. eCollection 2020.","Futoma J","AMIA Jt Summits Transl Sci Proc","2020","2020/06/02","PMC7233066","",""
"32464484","Genetic underpinnings of cerebral edema in acute brain injury: an opportunity for pathway discovery","Kirsch E, Szejko N, Falcone GJ.","Neurosci Lett. 2020 Jun 21;730:135046. doi: 10.1016/j.neulet.2020.135046. Epub 2020 May 26.","Kirsch E","Neurosci Lett","2020","2020/05/29","PMC7372633","NIHMS1604461","10.1016/j.neulet.2020.135046"
"32462640","A Review of Predictive Analytics Solutions for Sepsis Patients","Teng AK, Wilcox AB.","Appl Clin Inform. 2020 May;11(3):387-398. doi: 10.1055/s-0040-1710525. Epub 2020 May 27.","Teng AK","Appl Clin Inform","2020","2020/05/29","PMC7253313","","10.1055/s-0040-1710525"
"32459650","Extraction of Information Related to Drug Safety Surveillance From Electronic Health Record Notes: Joint Modeling of Entities and Relations Using Knowledge-Aware Neural Attentive Models","Dandala B, Joopudi V, Tsou CH, Liang JJ, Suryanarayanan P.","JMIR Med Inform. 2020 Jul 10;8(7):e18417. doi: 10.2196/18417.","Dandala B","JMIR Med Inform","2020","2020/05/28","PMC7382020","","10.2196/18417"
"32435697","Generation and evaluation of artificial mental health records for Natural Language Processing","Ive J, Viani N, Kam J, Yin L, Verma S, Puntis S, Cardinal RN, Roberts A, Stewart R, Velupillai S.","NPJ Digit Med. 2020 May 14;3:69. doi: 10.1038/s41746-020-0267-x. eCollection 2020.","Ive J","NPJ Digit Med","2020","2020/05/22","PMC7224173","","10.1038/s41746-020-0267-x"
"32426754","The Viral Infection and Respiratory Illness Universal Study (VIRUS): An International Registry of Coronavirus 2019-Related Critical Illness","Walkey AJ, Kumar VK, Harhay MO, Bolesta S, Bansal V, Gajic O, Kashyap R.","Crit Care Explor. 2020 Apr 29;2(4):e0113. doi: 10.1097/CCE.0000000000000113. eCollection 2020 Apr.","Walkey AJ","Crit Care Explor","2020","2020/05/20","PMC7188422","","10.1097/CCE.0000000000000113"
"32426737","Estimation and Tracking of Blood Pressure Using Routinely Acquired Photoplethysmographic Signals and Deep Neural Networks","Schlesinger O, Vigderhouse N, Moshe Y, Eytan D.","Crit Care Explor. 2020 Apr 29;2(4):e0095. doi: 10.1097/CCE.0000000000000095. eCollection 2020 Apr.","Schlesinger O","Crit Care Explor","2020","2020/05/20","PMC7188414","","10.1097/CCE.0000000000000095"
"32425565","Association Between Blood Glucose Within 24 Hours After Intensive Care Unit Admission and Prognosis: A Retrospective Cohort Study","Li L, Chen Q, Chen Q, Wu R, Wang S, Yao C.","Diabetes Metab Syndr Obes. 2020 Apr 23;13:1305-1315. doi: 10.2147/DMSO.S250133. eCollection 2020.","Li L","Diabetes Metab Syndr Obes","2020","2020/05/20","PMC7187769","","10.2147/DMSO.S250133"
"32423129","Optimal Initial Blood Pressure in Intensive Care Unit Patients with Non-Traumatic Intracranial Hemorrhage","Wei MC, Kornelius E, Chou YH, Yang YS, Huang JY, Huang CN.","Int J Environ Res Public Health. 2020 May 14;17(10):3436. doi: 10.3390/ijerph17103436.","Wei MC","Int J Environ Res Public Health","2020","2020/05/20","PMC7277579","","10.3390/ijerph17103436"
"32418983","Prognostic Value of Neutrophil-Lymphocyte Ratio in Cardiogenic Shock: A Cohort Study","Peng Y, Wang J, Xiang H, Weng Y, Rong F, Xue Y, Ji K.","Med Sci Monit. 2020 May 18;26:e922167. doi: 10.12659/MSM.922167.","Peng Y","Med Sci Monit","2020","2020/05/19","PMC7251960","","10.12659/MSM.922167"
"32415561","The incidence and outcome of severe hyperlactatemia in critically ill patients","Gharipour A, Razavi R, Gharipour M, Modarres R, Nezafati P, Mirkheshti N.","Intern Emerg Med. 2021 Jan;16(1):115-123. doi: 10.1007/s11739-020-02337-9. Epub 2020 May 15.","Gharipour A","Intern Emerg Med","2021","2020/05/17","","","10.1007/s11739-020-02337-9"
"32412846","Electronic Medical Record Search Engine (EMERSE): An Information Retrieval Tool for Supporting Cancer Research","Hanauer DA, Barnholtz-Sloan JS, Beno MF, Del Fiol G, Durbin EB, Gologorskaya O, Harris D, Harnett B, Kawamoto K, May B, Meeks E, Pfaff E, Weiss J, Zheng K.","JCO Clin Cancer Inform. 2020 May;4:454-463. doi: 10.1200/CCI.19.00134.","Hanauer DA","JCO Clin Cancer Inform","2020","2020/05/16","PMC7265780","","10.1200/CCI.19.00134"
"32401139","Nomogram to predict the risk of septic acute kidney injury in the first 24 h of admission: an analysis of intensive care unit data","Deng F, Peng M, Li J, Chen Y, Zhang B, Zhao S.","Ren Fail. 2020 Nov;42(1):428-436. doi: 10.1080/0886022X.2020.1761832.","Deng F","Ren Fail","2020","2020/05/14","PMC7269058","","10.1080/0886022X.2020.1761832"
